mandt,id,prodId,pgId,sizeUOM,height,depth,width,price,taxrate,toPriceCurrency_code,description
001,ad6b2804-2417-48f6-9c15-15293f55209f,pretium,7,APL,55,76,94,921.89,39.13,EUR,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
001,10e25f3f-9d3a-480e-9424-94aaab3fb096,odio,6,DY,36,70,29,126.55,21.37,MYR,Vivamus tortor.
001,55d60b37-960b-42f8-a08f-ca252a7f2820,volutpat,6,AUS,31,21,26,538.75,33.41,CNY,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
001,29dec7c5-a4ea-400c-bafb-c2599039ff6a,vestibulum,3,APL,65,38,100,10.16,21.12,PLN,Nulla justo.
001,83584c04-bdd2-4213-a0c6-8c0c9e42b6dc,nulla,5,%,37,1,55,835.66,22.23,PHP,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
001,0f68036d-f1c3-4bb9-8798-d703f7e329b2,varius,1,%NT,69,63,27,4.63,25.76,CNY,Phasellus id sapien in sapien iaculis congue.
001,6b9e7107-83c7-43d0-b2d4-b591e914925f,aliquam,3,%,28,87,9,985.93,9.34,XAF,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
001,8850395c-fa51-4d2c-ab42-6fb9ae515bb3,pellentesque,4,%,38,58,14,932.13,5.17,CNY,"In est risus, auctor sed, tristique in, tempus sit amet, sem."
001,b16520b4-c451-473e-9123-905b484c8517,suscipit,1,API,49,2,50,559.11,17.03,IDR,Vivamus in felis eu sapien cursus vestibulum.
001,cf62b49f-0965-4143-b56e-c5c5924abfaa,ipsum,3,%,71,19,39,688.64,19.29,PHP,Ut tellus.
001,245718f1-764d-42b3-88a7-518ec1dca06a,massa,5,AUS,62,98,87,583.14,15.04,CNY,Nulla ut erat id mauris vulputate elementum.
001,52bfee45-c083-4f11-83b9-e5e369fbdf8a,euismod,6,AUS,4,78,30,867.09,5.54,CNY,Maecenas tincidunt lacus at velit.
001,6207fd44-256a-4b56-a31b-54e00f72e333,ac,5,DY,18,40,95,325.59,13.48,BRL,Duis ac nibh.
001,9df92058-ae53-463f-b7fe-7e94a755167f,eu,4,DY,41,75,30,202.68,19.01,BRL,Nulla justo.
001,e8d23206-a273-4213-bbd5-a4b2caf680f1,nunc,3,API,31,51,1,138.11,38.41,IDR,Praesent blandit lacinia erat.
001,6c5fa4cb-85fc-482c-aacd-3278c8a01672,volutpat,3,APL,66,92,48,987.62,16.83,THB,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
001,ee59c87a-b713-41b8-b264-db6bc48710ad,ultrices,6,API,73,50,82,941.98,1.12,CNY,Nulla ut erat id mauris vulputate elementum.
001,ddc06cf9-0266-4732-bcf4-7be347444b74,sapien,3,%NT,43,95,63,700.49,9.64,RSD,In quis justo.
001,ce93ed1b-bce5-4dfd-903f-0b728f527cac,nascetur,7,AUS,76,74,84,225.53,35.02,ARS,Quisque porta volutpat erat.
001,810ef417-c520-4162-98da-ff605b95d0a0,non,7,%,31,70,17,154.91,8.92,JPY,Cras in purus eu magna vulputate luctus.
001,402fe59c-f705-4d83-9e58-8596e3b834cd,elit,6,%,25,55,38,43.03,15.51,EUR,In quis justo.
001,8e537681-c5b9-4c1f-9855-adf6bfb477c8,cras,6,AUS,41,39,86,968.78,31.77,SLL,Mauris lacinia sapien quis libero.
001,f371426e-014e-4a40-a9ad-084c91e01773,suspendisse,5,API,77,51,3,411.97,9.54,BYR,Cras in purus eu magna vulputate luctus.
001,2b1e9f8c-e415-414c-9790-7b48e02861a4,elementum,4,%,1,2,31,568.34,30.75,PLN,Curabitur convallis.
001,52700bd1-2d38-4df2-858c-418a910fca8d,sociis,4,API,53,80,14,670.32,36.48,ILS,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
001,796f2d43-4e9a-4e42-8788-39b4309f6f1b,amet,4,%,48,34,83,304.56,34.05,RUB,Duis bibendum.
001,d2314983-d4d7-44f8-a2a9-99c7d5ade72b,morbi,6,DY,66,29,30,208.66,11.7,EUR,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
001,24c5714c-9b14-4ed4-b23a-d2c0385fa54b,sapien,5,AUS,85,73,92,711.26,21.03,YER,Duis ac nibh.
001,aba0bdc9-9258-40db-8fa3-5142ec5b9870,et,6,API,89,13,72,398.38,19.62,CZK,In congue.
001,e0f93fb9-6a17-4578-85a0-604b972b107e,nec,4,%NT,41,11,57,313.9,25.32,NOK,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
001,90f865f9-9ab5-4ffd-9891-362866156a80,nulla,1,API,91,53,41,912.84,19.92,LAK,Integer ac neque.
001,5cd59257-3bf0-4179-8e0c-776c692c4350,sed,6,API,71,89,96,215.3,27.1,AMD,Aliquam non mauris.
001,8e6e4272-76ad-447d-ac13-9d7ccd8fb02b,maecenas,7,APL,81,62,29,22.98,1.07,EUR,Nulla suscipit ligula in lacus.
001,05ac5c65-3916-465b-b780-ea75e9c31979,dictumst,1,%NT,68,53,37,47.36,39.29,PHP,Suspendisse ornare consequat lectus.
001,7c59c1c9-e341-479f-b3f5-5792f1a41524,dapibus,5,ADV,41,97,74,437.31,13.83,RUB,Etiam justo.
001,d4911f8b-dd9b-4654-9e52-286084500f06,faucibus,1,API,53,89,6,610.09,8.5,COP,Fusce posuere felis sed lacus.
001,5ee19c5d-0c77-4ffd-95a7-3fbb5505e35d,amet,6,API,72,99,77,84.88,36.29,GTQ,Nam dui.
001,b96261e7-51f0-4611-b521-4157f32a3a44,curabitur,1,ADV,55,51,90,794.88,18.79,BRL,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
001,1fa303c4-4c4c-4f2f-a94e-ed52e5a9b322,mauris,5,AUS,67,55,48,984.9,30.96,CNY,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
001,661f4d69-c612-425c-9828-585905b9c8f3,porttitor,3,AUS,84,71,49,493.72,7.14,RSD,Morbi non lectus.
001,52da1248-d66e-44a0-b615-6006183159b9,luctus,4,DY,14,3,31,553.18,15.55,IDR,Nam tristique tortor eu pede.
001,ff438e46-ac91-432b-96ab-3899f803156d,mattis,3,DY,98,60,47,730.33,21.01,RUB,Nam nulla.
001,c8c13185-29dc-400c-876e-ce0b211c098f,potenti,4,API,52,44,16,169.23,17.66,CNY,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
001,1f561e73-08b3-41c3-89dc-9dfe258df14e,est,2,APL,58,93,27,528.69,38.22,CAD,Donec quis orci eget orci vehicula condimentum.
001,57ad27df-c680-4708-addc-c1496d2c4fe0,pede,7,API,75,27,64,861.02,18.11,IRR,Maecenas rhoncus aliquam lacus.
001,3b2ea668-5408-49fb-8b27-5e45f6cc220c,nulla,3,%,27,27,35,583.24,3.11,TZS,Vivamus tortor.
001,8ff5f1bc-5d7f-4b19-bde5-6934228cf66c,metus,5,API,16,45,14,802.21,19.04,SEK,Nunc purus.
001,f121523b-1ced-4a9d-8f80-e85eb091ade2,quam,6,%,43,60,16,507.56,14.28,IDR,Praesent blandit.
001,644c76f9-7553-4a78-9b22-790c2517e685,faucibus,3,%NT,36,38,87,205.32,39.5,JPY,Etiam faucibus cursus urna.
001,ef3243e0-84b3-4151-878f-893a3c543a57,consequat,5,AUS,65,4,64,886.45,14.66,USD,Etiam pretium iaculis justo.
001,0cfc3fe5-8125-4152-870d-f8e178ab84eb,rhoncus,6,AUS,97,72,92,637.4,22.87,JPY,Nullam sit amet turpis elementum ligula vehicula consequat.
001,205a4b20-9e48-4d71-a3a1-ef1a71f2abb1,in,3,APL,4,62,49,19.59,17.36,CNY,Nulla tempus.
001,60c84790-dd37-4b48-84a6-8f75d4aa42e4,neque,1,API,37,85,65,449.26,18.56,KRW,Quisque id justo sit amet sapien dignissim vestibulum.
001,3faaa0e9-bf34-46eb-82b0-85e2252183ca,augue,5,APL,33,79,21,969.33,25.46,MZN,Nulla ut erat id mauris vulputate elementum.
001,ceb545e9-c99f-4d55-b449-8766511ce04a,amet,7,API,17,61,100,80.55,33.04,SEK,Morbi ut odio.
001,cb2ef0fd-6010-4c9d-99f9-df5c64b95783,ut,4,DY,1,59,56,923.7,2.66,MXN,Duis aliquam convallis nunc.
001,f4fc65bb-ac4a-44a6-9034-619bdf1c145c,ut,4,AUS,10,85,33,282.71,25.41,KPW,In sagittis dui vel nisl.
001,6b6a6eea-384c-4142-99e1-298212b37ff3,libero,7,%,90,46,24,506.9,10.67,CUP,Vivamus in felis eu sapien cursus vestibulum.
001,bda7bfd7-84e6-49af-b235-8ae301acaff1,luctus,4,DY,34,10,38,216.41,16.47,THB,Nulla tempus.
001,90fb09a3-22da-451b-8e5e-d17c048f471f,donec,4,DY,13,86,27,110.45,30.44,CNY,In eleifend quam a odio.
001,8ac44f2f-b249-42e0-97ab-0b009be48578,mauris,6,AUS,60,61,22,350.13,37.95,AUD,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
001,f639435b-e6aa-408d-a0fe-5b894d619719,cras,4,API,54,97,72,392.77,31.97,PLN,Suspendisse potenti.
001,6f6463b7-27aa-47ab-af50-6bb0f73a3ad2,pede,1,ADV,59,72,87,624.98,7.48,EUR,Donec ut dolor.
001,bc57eeaa-8b3b-416b-a55d-1175d484dbdf,nec,4,%NT,72,18,100,389.73,29.48,BRL,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
001,443c4ac3-7a89-4052-8881-0357c655ad94,id,4,AUS,34,89,56,182.37,24.72,RUB,In sagittis dui vel nisl.
001,2857a161-f16f-42ee-a170-03ffc6ecc7dc,nunc,7,API,16,23,47,469.14,14.02,USD,Proin risus.
001,65527612-939f-43f9-a3ae-b635c7907d53,a,7,%,72,13,84,747.75,2.74,USD,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
001,6aec5500-8b61-4ac2-a02e-215facf26bed,aliquam,6,API,34,59,47,523.83,6.53,KES,Aliquam sit amet diam in magna bibendum imperdiet.
001,0a76c69b-664c-485e-b3a9-1414b0603c3d,odio,7,%,23,46,3,601.6,9.0,HUF,Nulla justo.
001,585c2175-ae57-402c-9bf1-f1fec22b6df9,tortor,4,APL,92,30,14,285.11,2.03,EUR,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
001,84166ed8-5d18-47f6-a086-566f20a739dd,arcu,3,%NT,35,4,75,862.63,12.77,CNY,Morbi quis tortor id nulla ultrices aliquet.
001,8f7e2728-cd69-4ced-a958-06aee6eaa627,ultrices,5,AUS,15,100,48,455.27,12.04,EUR,Sed accumsan felis.
001,5b5bac0d-2930-4ed9-880a-6070ba999d03,enim,2,DY,57,61,44,259.45,18.92,CNY,Nulla suscipit ligula in lacus.
001,d416a9b6-d85b-4e58-9277-780c867a6d48,vel,4,ADV,60,11,45,380.98,26.2,COP,In hac habitasse platea dictumst.
001,23518138-4992-440c-8814-73a8b344a885,in,1,APL,29,67,98,157.53,14.67,MMK,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
001,d10a724d-c0a9-4097-abac-00178ec1bcbb,varius,4,DY,35,7,12,725.65,15.14,THB,Vestibulum rutrum rutrum neque.
001,36eb329d-1f9b-4b19-9918-91b2a9445c4d,aliquam,2,APL,62,23,45,170.71,8.01,AMD,Cras pellentesque volutpat dui.
001,d204f3fa-dd8d-4ba3-afac-b63b9a73b253,ligula,1,DY,86,24,97,405.09,17.92,CNY,Morbi a ipsum.
001,70afa78f-2e87-492c-b138-3db550f9af16,semper,6,APL,4,31,84,572.51,33.03,PKR,"In est risus, auctor sed, tristique in, tempus sit amet, sem."
001,944369c9-a4be-4663-95d0-eeba83fa8663,suspendisse,6,API,89,37,86,296.28,22.39,EUR,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
001,5c6406e9-264d-427b-9dd9-7b9174db6e68,integer,6,%NT,5,41,97,154.45,6.5,LTL,Curabitur in libero ut massa volutpat convallis.
001,d82e042e-cf61-4f5f-8628-603a0a02b5d1,eget,2,%,29,58,20,133.19,16.33,PHP,Mauris sit amet eros.
001,ac9910ea-3992-4779-9de7-a23c976e8bdf,quis,2,AUS,87,29,40,795.25,33.52,CNY,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
001,55a3154f-a58e-4781-9c7f-df0b1d3495ba,proin,6,APL,48,65,10,564.11,25.72,VND,Nullam varius.
001,e91837a4-de8e-4009-a657-427999d070a5,cubilia,3,%NT,33,18,5,307.02,4.41,RUB,Nullam molestie nibh in lectus.
001,49b0d0cc-e193-43c5-a773-c202fd6a0426,metus,6,ADV,23,13,49,304.33,28.2,UAH,Duis bibendum.
001,bbdf6d9c-aac3-4bb4-93e5-501639b6f721,et,1,APL,66,53,96,446.5,2.52,CNY,"In est risus, auctor sed, tristique in, tempus sit amet, sem."
001,68d65da5-19b5-4c71-b687-1aa8faa0599a,pharetra,6,DY,75,82,14,610.44,31.65,IDR,In hac habitasse platea dictumst.
001,dbf04a2f-22b4-4858-8398-a4d9fb82c73f,eget,1,API,11,41,91,713.27,27.88,RUB,Curabitur in libero ut massa volutpat convallis.
001,6d844ea8-8684-4336-8899-15072f6381af,rutrum,3,APL,37,57,49,41.29,34.77,CNY,Nulla suscipit ligula in lacus.
001,9e59dd0a-fd93-4eea-84a8-bbe927f34e53,sit,6,%,17,46,62,326.22,37.33,CNY,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
001,145bacf9-2b79-4e72-b25e-92ad86e9c5d5,dictumst,3,APL,27,71,28,135.68,23.44,IDR,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
001,27e57822-c505-4fdc-9b2b-2fb527e02d06,praesent,2,%,9,48,91,607.95,13.65,KES,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
001,0b1d72e6-aa26-45ee-9eba-297faa3f750b,proin,5,DY,32,92,29,147.26,31.28,PEN,In eleifend quam a odio.
001,1ae98ad1-51bc-4af0-9584-72430ed89693,diam,6,%NT,91,78,3,216.11,15.48,CAD,Donec posuere metus vitae ipsum.
001,c4f3aacd-5677-4333-aa9f-92e7f01bb815,libero,2,%NT,96,77,95,368.09,6.56,RUB,Nunc rhoncus dui vel sem.
001,1062183c-9cff-42d4-bce4-f10679ae8978,ut,5,APL,9,17,45,576.6,20.87,PHP,Sed ante.
001,ea300c4e-74a2-4b5a-a4ba-cf614f6a7004,posuere,1,DY,69,17,33,477.26,37.09,IDR,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
001,dbaccc41-d220-4179-a826-52bee54765fd,erat,6,API,19,2,96,420.11,2.54,CNY,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
001,49f9240e-3d43-4025-8351-a4916d5a1a11,sociis,2,AUS,51,54,64,806.32,24.76,EUR,Aliquam sit amet diam in magna bibendum imperdiet.
001,d776e8f3-05a0-4d05-93d5-701cd6bd92d8,ultrices,4,DY,76,62,49,895.03,30.78,IDR,Vestibulum rutrum rutrum neque.
001,95b775c9-ac5a-4052-862f-115a114ec4b4,congue,6,AUS,42,33,64,111.19,33.01,RUB,Nullam varius.
001,4a23cf07-28f6-44fc-81ef-eabd099f7929,sapien,2,API,73,42,77,832.94,6.84,UAH,Sed ante.
001,6d7c843d-1e34-40c8-b84f-582674277b28,nisi,2,%NT,33,66,96,426.23,34.02,TZS,Aliquam erat volutpat.
001,aabf6eac-0a2e-49fc-9ae7-8099c916a1d8,ultrices,2,%NT,82,34,67,201.7,34.31,PHP,Ut at dolor quis odio consequat varius.
001,35833c20-34f9-423e-a570-d042afbd6a34,felis,2,AUS,95,72,86,97.93,21.04,EUR,In congue.
001,ae5f9766-934a-4ed9-95cb-9254574ae365,sapien,3,%NT,30,48,62,74.95,10.37,PLN,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
001,bfd734f6-33f9-4842-8abe-20f50c9b44a7,in,3,%,9,76,31,911.58,14.61,CNY,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
001,1f157bc5-7316-43e3-a111-af757db1d131,non,4,%NT,22,14,65,722.65,7.5,ARS,Duis mattis egestas metus.
001,eea1865b-a969-42f1-9e3e-fea486955e15,id,6,AUS,15,16,65,572.91,24.72,CNY,Sed ante.
001,4b185962-b95f-45d8-a9da-0eb6a0f7160c,quis,4,DY,22,17,31,42.73,39.98,XAF,Donec semper sapien a libero.
001,23757c02-c477-47f3-a43d-af65f0d6e51e,cras,4,ADV,89,52,34,610.31,15.06,RUB,Donec posuere metus vitae ipsum.
001,7f29f37f-7ee1-4950-85c4-60891e7fdf58,ante,5,AUS,44,85,67,634.38,37.61,CNY,Morbi a ipsum.
001,aab06157-c0da-4676-b20a-282fbac9b211,leo,6,API,95,4,97,583.06,21.88,HNL,Suspendisse accumsan tortor quis turpis.
001,d549fdbc-6e60-4fe1-b563-dd9c59861eaa,etiam,2,APL,81,75,57,64.77,31.92,YER,In hac habitasse platea dictumst.
001,fd6be2da-cd72-48b2-9148-b33e768e94d6,turpis,5,DY,36,74,12,812.19,2.84,MYR,Suspendisse ornare consequat lectus.
001,066a3198-3a6f-49af-8088-8abd8a73bc4d,hac,4,%,91,20,18,506.35,12.6,IDR,Morbi quis tortor id nulla ultrices aliquet.
001,ffb8053b-f99a-47ef-962f-aba5ccdc4a5e,pede,7,%NT,95,39,63,148.68,37.64,IDR,Morbi a ipsum.
001,27afa69a-6647-4d88-a7bf-072244945103,quis,7,%,44,48,66,121.87,19.21,LBP,Ut at dolor quis odio consequat varius.
001,f402c94a-f12c-4e92-b311-e415790da2ed,viverra,2,API,77,11,48,405.71,6.8,CUP,In blandit ultrices enim.
001,08e9c8df-014b-4fc3-b32f-5f314f5bb62a,malesuada,2,AUS,32,24,35,734.24,33.45,CNY,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.
001,02e1d51e-607e-40a9-9118-8f1dfab2dac5,non,1,ADV,59,57,37,584.28,36.88,CNY,Integer ac neque.
001,95f9637a-412d-4452-a63d-037ef54ddf9a,arcu,5,API,74,95,9,835.66,3.82,BAM,Proin interdum mauris non ligula pellentesque ultrices.
001,5d713096-425a-44f3-b6de-6eab40186ee9,eros,6,AUS,3,18,84,975.54,6.32,RUB,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
001,ce6757c2-2265-41c6-8884-54bf5b40ce89,non,1,DY,33,30,64,908.07,25.5,NOK,Vestibulum sed magna at nunc commodo placerat.
001,a11a5f45-64fe-4567-a3b3-a5a85347d28c,quis,6,%NT,23,36,33,164.09,39.46,IDR,Vivamus vestibulum sagittis sapien.
001,302f42be-3bf5-438b-9b35-a5799fe2d1a1,aliquam,4,API,50,2,66,625.96,27.9,CNY,Nulla facilisi.
001,615a6ef8-81eb-4213-a4d2-6e6b883f5658,nisl,5,DY,53,96,8,456.59,12.97,SEK,Nulla mollis molestie lorem.
001,c302996a-0481-4ef1-9e3c-02e75d334583,donec,7,DY,66,10,81,580.95,1.29,CAD,Sed sagittis.
001,7717b970-b9a0-4d1f-8d8a-878ea6da0800,tortor,2,%,44,2,83,762.25,13.34,IDR,Pellentesque eget nunc.
001,03098cb7-7008-4e15-ad0b-6a9d95d63572,augue,2,%,19,9,34,510.89,21.24,CNY,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
001,7d5f9ecc-ff97-48ef-a065-a3cdae37cfe9,nullam,4,API,52,39,100,337.96,19.78,MXN,Nullam sit amet turpis elementum ligula vehicula consequat.
001,33a73e5e-9085-4c56-897e-411700a70924,nulla,3,API,64,76,86,715.67,6.27,IDR,Duis at velit eu est congue elementum.
001,07bc32ac-e9a8-4003-8392-138b2be482dc,in,6,%NT,98,66,80,374.16,7.07,EUR,In quis justo.
001,893141c2-d309-42a3-9c8a-fdff738c1415,fermentum,1,%NT,79,82,97,916.05,39.53,EUR,Aliquam non mauris.
001,7d7546b5-5df5-4269-aff8-ea7b16e4e761,ante,1,ADV,18,82,46,375.53,34.28,IDR,Vivamus in felis eu sapien cursus vestibulum.
001,081cce85-69e2-4863-974b-a5fe04994bd8,pretium,3,ADV,42,65,7,298.71,30.63,EUR,Morbi a ipsum.
001,a8d37e66-39e3-45b8-a66e-d43e71cfcad4,platea,1,API,55,58,17,525.62,13.97,ARS,Donec dapibus.
001,7a69e132-922f-4358-bd0f-2c7552907a14,erat,2,ADV,47,56,78,691.89,16.61,CAD,Morbi non lectus.
001,b9238b89-d87e-479a-b61c-c0150eae8d84,nisl,5,%NT,10,5,53,496.9,29.66,CNY,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
001,7916561d-632e-47ee-a084-cc8450d7155a,vel,2,AUS,59,62,91,405.48,21.57,EUR,Morbi ut odio.
001,249eda7a-f15c-4720-ae69-a9de8f172b1e,mauris,6,APL,1,27,83,469.51,21.14,EUR,In hac habitasse platea dictumst.
001,c894864f-b7ec-4138-a40e-fcd43d3af5f1,dui,5,DY,59,95,24,876.79,11.67,EUR,Aliquam non mauris.
001,066bf89e-e0a7-4b04-8953-a98065ce2870,amet,5,ADV,44,31,20,797.38,25.05,PHP,Aliquam erat volutpat.
001,4804f493-4f28-4c12-9f45-5b9359e4c13d,lectus,2,%NT,14,12,13,398.57,17.45,NPR,In quis justo.
001,413b3683-f102-4543-969b-53fc4373d690,felis,3,%,78,14,100,540.55,17.46,IDR,Curabitur at ipsum ac tellus semper interdum.
001,62926a9a-faba-4ab2-b404-e1862cd83fe1,lectus,4,APL,53,53,100,522.45,18.18,CNY,Proin at turpis a pede posuere nonummy.
001,f9b518f1-78c3-4d7e-a625-8c3f6b2685f2,sapien,7,API,55,51,91,528.48,25.41,CNY,Praesent blandit lacinia erat.
001,832b7238-c71d-4124-95b0-bc488fc83789,vitae,1,APL,94,64,8,637.83,23.9,ILS,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
001,b42f539e-1caf-4bd6-b3c8-8af27cd2b0a1,tristique,2,AUS,56,61,42,183.19,15.64,CNY,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
001,86ea20e9-6104-48dd-bc69-9057ef6619d4,aliquam,3,DY,96,80,74,647.0,19.4,COP,Suspendisse potenti.
001,74b61b28-2ea2-438c-bdac-5cca8ba83344,quisque,1,APL,32,15,51,241.46,13.02,IRR,Nulla ac enim.
001,5f67280c-544d-40a6-a326-72bc905fb748,justo,5,API,18,92,68,586.18,23.41,CNY,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
001,81730780-52b3-4bbf-9431-a9b6fdda09bf,viverra,2,API,11,24,69,434.83,31.5,CNY,Suspendisse ornare consequat lectus.
001,dfb695e3-9575-47cd-adc3-65f50388364c,pede,7,API,33,56,10,479.8,31.2,MXN,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
001,fce70775-87c1-49cf-ade5-62174a0f6b7c,quam,1,%NT,41,13,63,321.84,1.53,SEK,Proin at turpis a pede posuere nonummy.
001,b651af2d-0374-4e59-b2cf-a30d33b35dd2,maecenas,2,%,30,31,85,735.29,35.02,SEK,Integer a nibh.
001,c9cbf120-64b3-4335-8d49-5d6e72dd477a,platea,2,API,86,39,31,560.94,11.39,JPY,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
001,12d95ec1-205b-4cef-99a8-4899e93e093f,rhoncus,6,ADV,14,44,69,221.71,37.44,GEL,Quisque id justo sit amet sapien dignissim vestibulum.
001,f575160d-6691-410f-9a93-5d44aaf4adad,condimentum,2,DY,15,71,69,326.01,9.44,EUR,Pellentesque ultrices mattis odio.
001,6bad0c57-f6cf-4096-9859-98cb2785ab48,et,6,AUS,53,68,55,975.01,4.79,IDR,Duis at velit eu est congue elementum.
001,74d7b9c3-a5fb-48ce-828c-d5516f5a90f1,augue,7,%NT,80,27,54,630.79,16.24,PLN,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
001,bbfa5cc9-94a2-4f33-9810-4b00c56cad43,mauris,2,DY,53,78,28,317.23,12.79,CNY,In hac habitasse platea dictumst.
001,4cb4da1e-3044-4e72-bb22-074dc3a9a194,vestibulum,1,DY,28,23,16,64.25,31.41,RUB,Duis bibendum.
001,5623fafc-82e1-4f2a-a969-6060b50fa342,in,3,ADV,63,35,56,345.32,19.2,IDR,Praesent id massa id nisl venenatis lacinia.
001,60f2e1ae-3e47-4bab-a968-6a3b4bea7f23,cubilia,5,APL,25,74,58,232.09,35.86,UAH,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
001,2a07c049-dc30-46bd-b64c-7cac4e77efaf,curae,4,%NT,24,31,70,804.56,13.01,EUR,Praesent blandit.
001,e530a300-1ce3-42ca-9a66-cdacf8335b21,integer,1,APL,26,69,91,78.03,33.63,CAD,Suspendisse potenti.
001,a25fd2cc-0abd-4525-a0ae-4cf779dcec7f,praesent,5,%,93,79,7,76.2,12.32,PHP,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
001,d0da3926-5fad-4432-ad5c-748af71c3e9e,nam,2,DY,90,83,81,989.23,12.1,SDG,Aliquam non mauris.
001,6d3c68bb-91a0-48d9-8a5e-9ebee02b179b,habitasse,4,API,72,1,7,164.93,34.21,EUR,Pellentesque at nulla.
001,1a6b65af-e9e8-4a78-9aeb-ac2646cb1429,ullamcorper,7,ADV,1,68,94,783.81,7.14,BAM,Proin at turpis a pede posuere nonummy.
001,5b36670e-0ce4-4eea-ab5e-0de4355cec6f,interdum,3,APL,55,7,60,509.83,38.03,TMT,Proin interdum mauris non ligula pellentesque ultrices.
001,0fc6bee8-4686-4292-958e-c23de08207c9,vestibulum,2,DY,21,29,83,290.74,9.17,CNY,Donec quis orci eget orci vehicula condimentum.
001,a2a783c6-8ce5-4597-bed7-c66ba7520734,ipsum,7,APL,93,88,2,479.36,12.52,EUR,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
001,c83d47c7-8737-495c-8cd3-96afe4d8b599,consectetuer,6,%,96,17,86,124.02,13.12,CNY,Integer tincidunt ante vel ipsum.
001,dcceb8ab-48ef-4b53-9a9c-0adf1ea6bf35,sit,1,APL,97,11,37,69.04,2.12,CNY,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
001,a6a077d9-bc9f-41a2-8f96-8a349dc58fc7,risus,4,AUS,4,11,69,13.29,38.49,BRL,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
001,d3b271cd-e939-4de0-8bae-9d5d6b7b7dc6,non,6,API,51,100,42,181.09,25.87,IDR,Nullam molestie nibh in lectus.
001,8d82af28-8f52-46b4-baf1-3c42b0c3e5e1,habitasse,6,AUS,86,51,100,66.35,12.12,HRK,Pellentesque ultrices mattis odio.
001,74bdd9e0-f27a-4b22-aa98-8fd2007ad1f5,pede,2,DY,12,37,74,995.77,10.67,CNY,Nulla facilisi.
001,3ef3f5c0-4fd6-4369-88cb-48d47ffa9940,nulla,4,%,23,47,34,82.38,13.62,CNY,Nam dui.
001,14364055-7a5c-47ef-b179-8ff9c2677dcb,ac,6,%,81,39,67,117.49,32.71,EUR,Duis at velit eu est congue elementum.
001,3b11e4cc-323a-440e-878a-3b3bd325e230,vestibulum,7,API,95,92,16,415.26,14.4,EUR,Morbi a ipsum.
001,efdad2a4-75e7-4859-9559-9204591c2b75,bibendum,3,API,71,33,57,395.07,27.18,CZK,Fusce consequat.
