mandt,id,prodUUID,description,toCountry_code,status
001,7afc8823-fcbf-404c-8597-59e3f50a1f7a,dd05c762-b70a-4e95-a157-a61518566a3a,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",TZ,RIG
001,7d16e151-1d25-4b42-a1f5-062f5f12ca2e,a5446c7a-51b4-440d-af25-e9e0715e73b7,Integer tincidunt ante vel ipsum.,CN,INN
001,19469d79-39f0-4008-ad53-fbefcdca512a,12f4cb7d-912a-4574-b2b0-e2dd48e4c37a,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",CN,CUBI
001,0611a615-e01d-4d01-9c5d-8f79bd5a61e3,c81cdb2d-342b-4cdc-93e9-c9b4c7acbe1b,Duis bibendum.,ID,AMH^A
001,e15dd484-c487-4585-9d3e-dcfd094af98c,8a0405df-59a5-4a98-bf8d-f506401a10f2,Vivamus tortor.,RS,USM
001,91bf860c-1365-4261-976b-5a41883512ab,fc67a27c-5c29-4972-bfd3-f286125c34b9,Sed sagittis.,SE,MYRG
001,d6274e15-5cbd-425c-bdf8-e871798e0126,39ca799c-57ea-4171-921d-bec4bfc07a7c,Vivamus vestibulum sagittis sapien.,CO,LEXEA
001,ac7b6057-069e-4471-8472-c6c54fdd0b31,f250a486-ec06-45e6-b4ae-b2a7ebfd9662,Duis aliquam convallis nunc.,PL,WVFC
001,eeedb876-9d70-41aa-a390-36b59dc9d217,734e0d98-a377-44c3-8973-6afe0a01ef7e,Phasellus in felis.,EG,CHFS
001,6ebda433-c8b7-4405-887a-0639b42616b0,d0d428f6-5c97-49c8-91b4-165b2cc3b8e0,Donec semper sapien a libero.,PE,CYOU
001,8109595d-00ac-47ef-bf0c-372a15390bb8,dbb5bfb0-5ba0-4b1d-9f4f-d1eb7545fbfd,Praesent id massa id nisl venenatis lacinia.,PT,MIXT
001,94558c8b-27b7-419a-a49c-d5308edf5c5f,c8668f20-4dea-4146-a874-8eeccaf15b4e,Morbi quis tortor id nulla ultrices aliquet.,SI,PKG
001,b70c14cf-e36e-479a-8b7a-053c6c89c253,b65c4cd2-ce06-44b2-afaa-24656f2d9ed4,Integer ac leo.,ID,CII
001,a8a06269-563a-4581-81b5-99feea2ab78f,093a5573-61ec-4bf1-a685-14e189e2f42d,Donec ut mauris eget massa tempor convallis.,PL,VNO^G
001,35ecfe73-6e42-43fa-ad53-68dbbfe8bbbc,d1486fb8-7abb-4ab4-a0df-568e4f6aa198,Nulla tempus.,AZ,HIIQ
001,64bf3db3-0a6a-4b2c-9223-076858c17dc9,d3d8c3e0-68cd-42bd-821e-982a67c9d753,Sed vel enim sit amet nunc viverra dapibus.,CN,CNO
001,4c42f847-16aa-47a3-b5b4-7c26fdfef2dd,c0b3599c-a702-4990-8a1f-621ed580f781,Morbi a ipsum.,VN,INOD
001,01114891-3c4f-4164-88d3-e305098f1aaa,6c663631-2aff-45a3-b8ae-351125269182,Pellentesque eget nunc.,AG,DSX
001,55a582e3-3a06-4409-829a-3cf946c14543,a3294aa1-d0f2-4322-8b60-b7c1b99b766b,Nullam sit amet turpis elementum ligula vehicula consequat.,CN,TAP.A
001,19bffd57-4c54-48ff-9238-cbea024a7700,c20d09a1-f2b5-4b7d-a594-43eef71773c4,Sed sagittis.,RU,PODD
001,5a9a361d-38f4-48bc-86a4-2eb6ca191784,b6d20164-4fae-43e0-ae8c-f34c10133d98,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",PH,NUTR
001,6430465d-817e-46d7-aaa0-c4cea40c1163,8e727458-01ae-4b84-a2c4-5bd90c725a5b,Suspendisse potenti.,CO,EGOV
001,7cbeffd2-59d9-4356-bbac-e7bd2e706037,922f7f25-f738-40b3-a314-48377fc8eefe,Nulla tellus.,ES,SCD
001,0b8feba7-d522-4439-8819-ad94dba6603b,4f354d7b-322e-41cb-b1c8-7084aefc5020,Cras pellentesque volutpat dui.,CN,SSKN
001,e8a2c552-df8c-43cb-a3a8-1a3463d9696d,d86fe931-1cb3-4061-9123-36a56e7891f5,Praesent id massa id nisl venenatis lacinia.,PS,ADOM
001,8bcbb673-1eeb-4a9b-8898-9c58112d2ab5,3e877cde-b70b-464a-95e1-fcfa56813610,Nulla facilisi.,JP,THRM
001,f0e945e0-ed08-4fa9-bd4f-f87e935c70d3,1b0f6ae6-e81b-44f4-81fb-04fa0b4c25c2,Aenean auctor gravida sem.,ID,TIG
001,ba781f63-026f-4f2b-8f13-c28b1075193c,7b27865a-a05c-4751-9db4-b7fa6d157a89,In hac habitasse platea dictumst.,JP,TTM
001,3aa89b67-4359-4eb4-a093-891c47fa81c1,78a6ddd6-a45b-40af-924f-01c373b3baa2,Donec dapibus.,PH,SLM
001,3118016b-58fb-4557-83e3-2c80260c2124,38753dc8-2fbf-4b4f-9f9e-250c84ddf048,Etiam vel augue.,CN,IVZ
001,4c96fa87-b5e0-4cba-abc0-bf6e39b76369,229129cf-54f3-4e0c-b7c7-7f30d1c52115,Fusce consequat.,CN,NTB
001,87da2ea0-55db-4ba7-a711-69022dc2a63c,df4baab1-8eed-4ed2-8dc5-efaa5f949147,In quis justo.,FR,UFPT
001,80060474-a4c2-474d-82bd-815b878a4adb,4c47d1a8-ebac-4eaf-bae0-bf916ce162bc,Duis consequat dui nec nisi volutpat eleifend.,PH,NTL
001,9afc6de1-6b22-4a49-ab2c-5d2940cb9d89,39b31a45-49c7-4573-b34b-3c3df76a2541,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",PE,BLIN
001,dc4efecf-beb2-48cb-b9eb-488b5ca42ba4,4b07d379-b90d-4bb6-93d2-ae3b7c525d39,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",PT,PEB^C
001,696908b1-8ceb-4daa-b772-d0fe6f75167a,f7e821a6-6820-427a-91c6-f0d07fe24c8f,Quisque ut erat.,ET,INTC
001,6e071c9d-70a4-493e-94e7-1ac46f3c175f,3656f056-9777-4c49-a373-dbaf768af486,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",PL,CMC
001,0a0a3236-2aed-4655-b66b-08fd8ac57262,945c4df8-e76a-4192-a873-afbb9d7d6764,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",PE,SRET
001,a61cb3c9-cdef-499d-b035-9d58eb7d3a46,b058a815-8771-4835-9ff4-cdbf87f13ebd,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",MA,APLE
001,a7e68237-61e7-4fea-8ce2-3b79b035676b,fb9a7cd5-7600-4dd9-98c5-fa4abbc053fd,Suspendisse accumsan tortor quis turpis.,FR,HVT
001,f70df5f3-2612-429a-ac0a-292d6406d143,ab0786f5-cca5-44d0-a8e2-f934f74eb31c,Pellentesque viverra pede ac diam.,FR,CIF
001,fb83966b-04a5-4985-880c-e689777c1fdc,180b0cdc-f3e9-4e51-bc04-e6a33c1aa527,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",BR,VIVO
001,c7d1962d-fb6f-48a5-a805-a669c8ab08b8,2a0c776e-cdb3-4ad8-ab20-34c0799eb3b4,Cras pellentesque volutpat dui.,RS,AEH
001,be98b7dd-d4f7-44dd-846a-dad82a7f96cb,b0be3a41-5ab7-4f3a-95f1-e5831e133f80,Nulla mollis molestie lorem.,UA,CHCO
001,2944db1a-83d7-45f6-99ec-d870e31f105e,eb2dc285-dc1c-49ad-9893-55fa28ef717c,In hac habitasse platea dictumst.,MN,HVT.A
001,38631333-df96-45fd-bf5c-da8331496d67,072ac40b-d2f1-4d60-9f1c-904da4b4321b,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",PE,HYND
001,caea1bed-173f-4dba-83bb-e9ee88b6196a,28647be1-fc4f-4983-9b54-95f218a78cfb,Ut at dolor quis odio consequat varius.,PT,ONEQ
001,bbc63e54-bed0-4de4-93b4-32d7f783eb86,0351f85f-b137-4fb9-9f38-61ddf3d73ddd,Nulla tellus.,RU,AGTC
001,f3390c55-1955-4f97-b2a3-dcaaa47b5ee3,67138b8e-b41a-4f9a-a425-aeeca80f3d21,Duis mattis egestas metus.,CN,FTSL
001,6f7db288-ccb9-4d17-8029-0b474260fa4e,9df329c2-4385-4867-a8c0-fabc7d961bbe,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",JP,APRI
001,e701bb45-093a-46ed-8340-4ce7b53feb92,0d7f9a13-5912-4a06-b91c-147144946f40,Morbi quis tortor id nulla ultrices aliquet.,CN,AFSI^D
001,7b671e88-dc05-4e2a-a1a1-40e54f3909c8,b323aa4b-1b6f-4011-81ae-89e4a351554f,Morbi quis tortor id nulla ultrices aliquet.,TH,DKS
001,db01bc9e-a661-4862-a21f-160836566f3f,9933ec8d-6104-4685-972d-7a7d21fae0f2,Praesent id massa id nisl venenatis lacinia.,NO,SEAS
001,f6abe078-4c51-4189-9005-fe4ca20a6e03,ae422485-0f74-4604-930b-9681497d8534,In blandit ultrices enim.,PH,ROCK
001,16eb727a-bade-42f5-a1bd-9b6d447945b5,94688958-587b-4f17-a3eb-4c5462909599,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,CN,GRIF
001,a3df9fe4-3918-4110-8edc-3cfdc962cbc8,18afde77-296b-44a2-a23a-48f7d820e37b,Maecenas pulvinar lobortis est.,PT,DJCO
001,d8bf5d40-5c29-4b63-87cc-2d2b5027d58d,b1ff8404-7a59-4186-9de8-866d9b2e7933,Cras in purus eu magna vulputate luctus.,US,THC
001,c170bd3e-0caa-45d0-9d72-9c63667430f4,bddfde31-35e1-4180-a3bb-3aa6501ac546,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",NG,APTO
001,e0d1c525-24c3-406e-a56e-0a454dd09e5c,e69aeb72-5952-44bc-9e22-6a845fa03dce,Sed sagittis.,FR,WAGE
001,13711248-f8e8-44ae-af59-227afc91a1f0,9b37726c-d934-4d67-b758-7bcfb356d4da,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",CN,ATAX
001,8768f866-c005-46ed-a95e-c2c5c5cb2ef0,df79ae52-258c-4563-92de-d2c5a0542384,Nam tristique tortor eu pede.,BR,SPG
001,373efacf-7f29-48bc-825b-7f36d24ca907,f0904f6f-0f47-454e-a7ac-6b57f6642415,Maecenas ut massa quis augue luctus tincidunt.,ID,CNAT
001,9e94e657-c686-40dc-87c1-6b38ba9f77ff,95039364-17d5-4294-aebd-2f0768de4e6e,Mauris lacinia sapien quis libero.,CN,HNNA
001,404614f2-b65c-4a02-a04c-6c5ee68faec8,957c67e7-da30-4978-8087-9173626cf312,Ut tellus.,CN,WU
001,6824464c-202b-4190-ae52-f554cb8f46af,8bc224fe-eb70-4154-af3c-03d85fcbfd0c,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",RU,EMIF
001,408b17af-78c4-456f-8910-f10e4672d818,92d5a454-ceed-4dd6-9a02-251684b2d45b,Vestibulum sed magna at nunc commodo placerat.,VE,BSE
001,786b7520-a9ab-41e9-bd0b-46c7edf15260,785098f4-f0a4-4d35-8c9b-180fd0186cba,Aenean auctor gravida sem.,TZ,OFS
001,d906a7c6-b43b-4c5d-87ac-d437ef4eb811,83afb6ee-89bf-4cd2-a2e7-d201161a9e87,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",CN,CSII
001,4e63a58e-164f-48e3-abca-20e03d49929e,ce71f4f2-fe2a-489c-8eee-a2d709f70234,Proin risus.,JP,XEC
001,d16e4e32-211b-4932-9fe3-61ec50aeff48,b1e08bfa-90eb-46f9-98de-6b19ee513790,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,KZ,FULLL
001,d657b136-e3c7-4a09-b988-6a14574d6df6,9a30aa7d-8c12-4f5b-ae29-e19cda40caf8,Proin eu mi.,PT,UAE
001,5dd1578b-5505-4068-9ca0-62358451b129,fc2f5a53-b2b5-4d9c-8dbb-8c52de35e5ac,Phasellus sit amet erat.,CN,MIIIW
001,884204ff-a94b-4384-91b9-2f268ea84ff5,d779c039-280e-4998-836d-0400fe50da18,Cras non velit nec nisi vulputate nonummy.,FR,T
001,3f2dd298-bd4a-4fcd-807e-6e9e54ff7543,6c7c71ad-af5c-46d1-993d-be58020dd5b5,Nulla tempus.,BF,CMRE^B
001,e5551645-4d62-458e-9559-869dc603e993,a54c57c7-15ec-45a6-a8be-20aab6f663a1,Morbi quis tortor id nulla ultrices aliquet.,CN,MET
001,a9a21ddf-fedd-428c-9b7e-a62588253ac5,6a2e9146-8800-4260-9daf-f1d0ecf45f60,Morbi non lectus.,PK,DS^D
001,e103f5ef-d798-450b-8cc3-367cb3738a0f,957fdf2d-be24-4b33-a6e6-ac652fc8764f,Nulla suscipit ligula in lacus.,IS,SCQ
001,ad96717a-3a23-490a-8884-4db88f72a9d5,9b80c3f4-0f16-4a0c-a060-c57eb31cae08,Donec quis orci eget orci vehicula condimentum.,RU,AHC
001,f4507e87-dfe8-476c-97c2-dfe747a7398f,80910cf8-0503-45b8-b175-69011f43a358,Morbi ut odio.,KW,PEBK
001,144c9ba6-139d-4fba-b4ec-e6e014e1b4ca,9f6ce9fc-733f-415c-8442-54cabc7b1e0c,Aenean sit amet justo.,ET,EOCC
001,85647f8c-6eae-4d01-b3c9-05f8f91988c3,c67c294a-130a-4001-9a1e-a46756526bc3,Proin at turpis a pede posuere nonummy.,PH,FNBG
001,3dce2f95-4c87-435c-97c5-3e95a536e418,11ca5150-051b-4f7e-b310-90d3729cdf20,Sed accumsan felis.,TH,YIN
001,87d0bd0c-7309-41d8-ab8d-faeeecce32f8,43040f9f-b818-49c1-83c8-fc678aa629b5,Aenean lectus.,BR,SBCF
001,a0e03075-e1ba-48d4-817c-58cf608b0735,6de6948b-0fb7-4e8a-b607-ab3383deec6d,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",RU,GNUS
001,76ab6475-d588-4e3c-9cdc-8d35d0d75c0d,e2941a87-3034-4c97-956e-c6f28e36faa4,Proin at turpis a pede posuere nonummy.,PL,GXP^B
001,22ab1721-c3ba-499d-b96a-9bebf7adb0b2,c005575a-b896-495a-bb5f-1cf02ed3ab0c,Integer tincidunt ante vel ipsum.,CN,TLGT
001,d363ad70-ab14-461a-b952-f64750ee0265,10619a04-afd7-4ea0-959e-103f49dd74fa,Nulla ut erat id mauris vulputate elementum.,PL,FMCIU
001,1be8d1a5-5ea1-4867-9a36-e8f8e864f681,df6abd75-8360-4dbf-9d02-96a18c6e3e5c,Curabitur at ipsum ac tellus semper interdum.,RU,FC
001,ddce3ced-2d81-4876-a14d-74ebc673905f,ec5a630d-2b41-4adc-b277-ea86421ab7fd,Curabitur convallis.,PT,RH
001,fd7aec6b-cda9-4b3e-964c-17531a71b9d5,f44b752c-6cb2-458c-8e36-b215e6675430,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",CN,ESES
001,c7b9ca49-d122-4dc8-b3dc-ed05ee1ed8d7,647cdc27-1808-4f58-88ee-92954cc2d8b3,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",PE,HRL
001,b5bad9cf-f813-498a-bb92-4fa66eb58f5e,c5dabd1b-0ee4-48cc-8aa6-513000222adf,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",CN,LTC
001,1c22e753-1281-4051-a16a-f1f9c167dd90,0af2e841-998a-4929-8308-54ce2cf2a0c0,Pellentesque ultrices mattis odio.,YE,ENZ
001,b47ce4fc-60e5-439b-b8c5-6595316112dd,3f21daf0-3250-468c-951f-640314a67112,Nulla tellus.,PL,ABCD
001,257acd1f-6104-4edb-9235-67230a998eac,f449372e-1067-4e09-977d-2302b249b566,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",CN,CATM
001,3feaeed7-2295-4aa1-8663-14e4490c86fe,88f56189-1528-4e32-a8de-2008ec594a0b,In hac habitasse platea dictumst.,RU,FUNC
001,e40e2024-28ab-40d1-acf1-24ed36b61037,28c8e66e-d4ff-46a7-a273-9ecbad47046b,Maecenas rhoncus aliquam lacus.,PL,BOKFL
001,2134a063-b865-4ff2-9cb9-9fb316b9f5ec,de16bece-f9ac-4e37-ab26-768a2822f617,Cras non velit nec nisi vulputate nonummy.,CN,AXTA
001,9673faa0-9fff-4ed4-b8e5-e70a92d10692,43be6281-61da-4158-87cb-a709329d8843,Donec posuere metus vitae ipsum.,MX,WK
001,5aa6546b-a26b-49c8-a8ae-a31fe2b73396,a0ade85c-c346-4d6e-b609-3567b5b1d1a5,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",ID,PJC
001,1ff32067-2ad9-48fc-8a04-2515d7688657,042be338-80a6-4371-88f2-e33c261872a8,Suspendisse ornare consequat lectus.,CN,MFA
001,9389a1f9-cccc-432e-b909-8dee6ae4bf40,8b2a0ad1-7898-4e32-8c47-b05ce14ecdff,Nunc rhoncus dui vel sem.,ES,LEN.B
001,e6209296-9fd1-454c-b1ce-1ff4d11ed770,f30c4a16-2760-428e-8ee8-7520c0173aa6,Aliquam non mauris.,CZ,PTI
001,3c52c588-97d5-47ce-b251-f11839cc8978,b3373ac8-a4e3-4917-8de1-522ba3d2e12f,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",BR,BAC^L
001,a5643a75-c2d7-4fb4-aa91-a1de6a5db5da,058fac78-61db-45dd-b79e-85364b696ca8,Curabitur in libero ut massa volutpat convallis.,MA,BLVDW
001,c288985f-9669-4452-9709-5cb856905490,d89a6c2c-4171-42f4-9ab1-f87273428b49,Sed sagittis.,PY,JPI
001,ea384bf2-70fc-435e-b901-bfa567f8aac8,b0260260-8d0b-4174-9214-f82089cf0960,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",TZ,CTXS
001,1d0a446f-60bf-4730-98a0-7ed3a8caa0f5,cde9fb7f-32e5-4796-be3a-4e7ef2071f20,In hac habitasse platea dictumst.,VE,GOODP
001,41ea6b25-147d-43c4-97eb-4d4c4adcba66,84269071-7832-4c3f-9100-4ae5c8a5ac4a,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",CN,WAFDW
001,05b128df-6f90-4f9e-ba22-66ca23b5ee67,302b2766-e1e2-4eaa-9228-cbe79ea58f42,Duis mattis egestas metus.,RU,RNG
001,33637382-8bdd-429c-94ee-cb7850458530,d369c3af-bf02-4e03-ba2a-a582b30218aa,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",CN,EPC
001,ea99b276-9c82-4b92-aff1-c50f4608442e,77d669fa-f97c-460e-86f3-fee3fc8c943e,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",CN,MTR
001,73839ed7-7599-4b0c-900b-48bc8ab789b8,e5735a3a-6264-4280-bab2-8765abf0598d,Aenean auctor gravida sem.,RU,DISCA
001,d1f10673-775e-48c1-9031-d71f111a7857,827a8311-2bcd-4593-8586-1569fce0ad26,Proin risus.,SY,BUFF
001,c6b2453c-2e41-4c42-8f7b-6effc84df728,fc07778a-7498-4af8-a987-39eda4f42923,In hac habitasse platea dictumst.,ID,ENIC
001,1af32f5a-c760-4c8b-9e9d-73c66dc5ae9d,5cbccdbf-be55-4b1f-9a5a-c7429b741b54,Aliquam quis turpis eget elit sodales scelerisque.,CN,ISM
001,87db5186-1f11-406c-9c4c-4a39a1a129e1,07a4d461-fd95-4591-a686-543acbb87313,Integer a nibh.,GR,OME
001,c8d754ff-f26d-4c80-b51c-221cb40846cc,cf74e21b-7c5c-4088-a05c-abd40a8a67c6,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",SI,BBL
001,6bc1e3fc-23bb-47c1-b843-0d328af9aa81,e2bcaf99-0412-412d-aad4-26537bb0df4a,Ut tellus.,ID,SSB
001,5df84163-f980-4545-8ce2-ea1dd4e36f7d,0e359a94-2b2a-4eb9-ad3f-87e702c6ecef,Praesent blandit lacinia erat.,PT,MRO
001,5de5b38d-b257-4266-89f4-e294587091d2,2df9be60-23ea-4d19-a649-37a68a175b4e,Mauris lacinia sapien quis libero.,FR,PXI
001,2dcb71d7-54e3-482a-9de3-255ef93f0c4c,21e521b9-cad6-4520-a0c2-b073193c3b64,Aliquam non mauris.,PA,AMH^D
001,af4681ec-5765-443a-a67a-15430c8571ca,53ff0df5-907c-4be5-88ae-9fada3f0e78d,Proin risus.,CN,APTS
001,a95ce73e-ab62-4c98-bd72-b3faad4262d2,d6aa6db4-91be-4370-b510-fa17a099e0c8,In congue.,PE,FET
001,516637a7-7e0a-4c9b-9883-d64079bcdc9a,dded91a3-a7e4-471a-b505-8aa1d2be3e80,Etiam justo.,UA,BCS^D
001,5e54ed17-6095-42b0-a148-5c37e5021849,f70fd5f2-e948-40e1-91ce-cc3d411f46f8,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",JP,SPLS
001,e8dc0dbb-15ef-42e1-8a85-c29b10e55805,e0cd4b1b-d1a1-441d-aaf8-ad56a2a508ff,Quisque id justo sit amet sapien dignissim vestibulum.,QA,SABR
001,fa0554ac-0392-4147-9144-cc235761c467,a75a9b92-fb43-4ce4-8b87-22b82fb9a519,Nulla ut erat id mauris vulputate elementum.,ID,BHE
001,9e54066d-4b9d-4458-a685-bbce50c16770,5a1710cf-c32a-40aa-881f-93840931a327,Proin at turpis a pede posuere nonummy.,PH,TCO
001,e1b247f0-6a0c-44db-b66a-16e6e87201a8,227fa5d1-e626-459f-b6f3-1560f6f032f7,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",MN,SALM
001,0b78c8dc-706d-46fb-9524-6f6bf63285bb,2529a628-04f9-4dae-92f2-a7e99382fa14,Donec ut mauris eget massa tempor convallis.,SE,ABG
001,f3463a8d-b12e-4ea0-8eec-eb46d774d892,a8587ece-4ea1-48c1-ae3c-3d6bdfd8a4a3,In hac habitasse platea dictumst.,UA,BBT^F
001,121a246e-38c4-4ec1-a2b2-b5f2f4722bdb,88767cbf-6141-4097-a410-6162343b5005,Aliquam quis turpis eget elit sodales scelerisque.,FR,CMRE^C
001,c0793e4f-ee1c-46e9-add6-d0c617504832,a9c2ad81-7b57-4910-9734-ef90e63c78a9,Maecenas ut massa quis augue luctus tincidunt.,CN,TTEK
001,d9ec0c0a-2ed0-4430-8a71-0d263a590b7b,b9ca1d8c-cb7b-4f69-82d3-fcd33c92d5c0,Duis ac nibh.,ID,JELD
001,3b88c169-918b-4925-adbb-02eafdccda77,cd16d14e-5c3f-4b66-9276-e8609bf413c3,Duis ac nibh.,PT,GGB
001,3c104281-66f4-4041-93ec-0a5ea2044aff,bf679f7e-ed1d-4e9a-a420-3cbdd5ee779e,Mauris sit amet eros.,CN,WKHS
001,13d9c92e-0e89-49c7-987c-fe136375c6ee,76823ba8-0063-446e-b6f6-3f080749d2ab,Vestibulum ac est lacinia nisi venenatis tristique.,SE,IBKCO
001,61afe664-056c-486b-ad9b-f7737f594eff,4f353a85-a239-4c7a-a72f-4a6ee2ed18ea,Nulla ut erat id mauris vulputate elementum.,SE,ONSIW
001,c55d4849-fbde-406b-9570-c44737c558a6,74f4f2aa-d4ff-448a-bd00-faee4524a7aa,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",KM,GOLF
001,ba8aaaee-876d-4069-b268-8d3e3579467c,ad6a131e-3502-4c23-bbd3-32abb03cf0c9,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",ID,COGT
001,3d3bd364-52ff-4d30-a884-dbcec48bf416,f430ce86-06d8-4054-b8c0-6d8b81350808,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",HR,CBK
001,c5d899fe-9cd1-43a7-a71e-f90a08abd303,69b2746a-157b-4a0e-98a0-693c7fcd0f93,Aliquam erat volutpat.,SY,EHI
001,9d1dbaea-3eae-46d9-8418-fc3194b8befe,488c202a-0f19-4921-978c-27e293b1f4b1,Aliquam non mauris.,CN,MGNX
001,0f0dd0f6-fbee-4371-b6e4-0ae4e6adc639,659ae442-bb60-416b-9e48-22b13ab6db57,Praesent lectus.,RU,ARES
001,a1df0385-5476-4b55-bb00-6e1b5ddd6147,89f49242-216f-4d63-928f-cf4549c297d9,Ut at dolor quis odio consequat varius.,CN,FVC
001,95142de3-a7a0-4465-8b5f-52a6f548c7b7,860d79e8-38d9-4edf-b3b2-c9d294914979,Duis ac nibh.,ID,ZYNE
001,91fe7a97-0322-45a1-a210-9cd8acb707aa,fa4df250-6c78-4e7c-9793-a05dd6d1b6e1,In congue.,IR,CAI
001,8a28de99-8336-4cf0-a18b-7a74e6312e52,1322a28b-f3b6-4fb4-85ca-1fa2480ede9e,Ut tellus.,CN,MOXC
001,23562118-9fe7-4e7b-be40-f79d10eee6a7,542a25f6-626d-45c6-b2bb-0278afca947f,Pellentesque at nulla.,VE,RNST
001,697bde8a-a25e-4214-a1ca-79ce886bb632,fd08009a-4247-42c8-bdb2-099578136cc4,Nulla ut erat id mauris vulputate elementum.,CN,CHCT
001,03dd5114-d343-4112-aa5a-3c1e049fe3bb,64b7b276-1aa0-4175-8ecf-28728d9cbb5c,Praesent id massa id nisl venenatis lacinia.,PT,VEEV
001,5f3a5ab1-f6a3-4414-981d-bfe9883d73d6,c4c80b07-366b-4ff0-8b06-fe55f9d4b454,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",BR,VDTH
001,8cdb3092-f52c-4d72-8260-c247adcca08c,981da1d7-938e-48c7-96d0-4c4d8c4b73ce,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,PH,NCI
001,850bfa50-0ce5-40d8-8f2c-1267b5c7655f,f34a6058-6e8a-4c7b-82cc-8fc94d432649,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",MK,TVIX
001,b8cfbd12-f8dc-411a-9e31-b2e92c79bb22,dd05c762-b70a-4e95-a157-a61518566a3a,Integer tincidunt ante vel ipsum.,RU,KSU
001,084510b2-78fa-496b-a56c-b11e944257f0,a5446c7a-51b4-440d-af25-e9e0715e73b7,Nulla suscipit ligula in lacus.,PH,CHSP
001,8f73c7e7-7daa-4f82-8c55-8a24ec503d77,12f4cb7d-912a-4574-b2b0-e2dd48e4c37a,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",PT,CPSI
001,87de7335-6649-4050-94ae-017f5d124860,c81cdb2d-342b-4cdc-93e9-c9b4c7acbe1b,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",BG,CUDA
001,8791769d-87d8-47b6-bbc0-5d7beff827ae,8a0405df-59a5-4a98-bf8d-f506401a10f2,Nam nulla.,CN,EVBS
001,33bde439-7b2c-4e26-bbf4-6b620b2cbe04,fc67a27c-5c29-4972-bfd3-f286125c34b9,Duis mattis egestas metus.,KZ,NFLX
001,600722c3-32aa-4ad3-851b-56e274103961,39ca799c-57ea-4171-921d-bec4bfc07a7c,Morbi non quam nec dui luctus rutrum.,CN,PNI
